itemId:151758737, builtAt:2014, bathrooms:1, netArea:46, metro:Щелковская, floor:11, price:15500000, area:84, elevator:–, timeToMetro:9, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162641576, builtAt:1971, bathrooms:-, netArea:37.1, metro:Новогиреево, floor:4, price:8700000, area:54, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:155491937, builtAt:1970, bathrooms:-, netArea:44, metro:Кунцевская, floor:2, price:8700000, area:59.1, elevator:2 пасс., timeToMetro:12, floors:9, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:141338197, builtAt:1978, bathrooms:-, netArea:37.5, metro:Ясенево, floor:5, price:8700000, area:56.5, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:157934144, builtAt:1969, bathrooms:-, netArea:44, metro:Выхино, floor:8, price:8700000, area:62, elevator:1 пасс., timeToMetro:8, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162863235, builtAt:1967, bathrooms:-, netArea:45, metro:Выхино, floor:4, price:8700000, area:68, elevator:1 пасс., timeToMetro:9, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:2 балк.
itemId:162833313, builtAt:1975, bathrooms:1, netArea:44, metro:Чертановская, floor:1, price:8700000, area:64.7, elevator:1 пасс., timeToMetro:7, floors:16, rooms:3, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:–
itemId:160572435, builtAt:-, bathrooms:1, netArea:38.1, metro:Преображенская площадь, floor:5, price:8700000, area:62.7, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159315546, builtAt:-, bathrooms:-, netArea:44, metro:Выхино, floor:11, price:8700000, area:68.1, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:162764680, builtAt:1968, bathrooms:-, netArea:42, metro:Планерная, floor:6, price:8700000, area:60, elevator:1 пасс., timeToMetro:11, floors:9, rooms:3, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162261005, builtAt:1962, bathrooms:1, netArea:41, metro:ВДНХ, floor:1, price:8700000, area:55.5, elevator:–, timeToMetro:15, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:158169926, builtAt:1974, bathrooms:-, netArea:32, metro:Домодедовская, floor:7, price:8700000, area:62, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:156372725, builtAt:1972, bathrooms:-, netArea:44.8, metro:Улица Академика Янгеля, floor:5, price:8700000, area:62.7, elevator:1 пасс., timeToMetro:8, floors:12, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:157805749, builtAt:1985, bathrooms:1, netArea:40, metro:Борисово, floor:11, price:8700000, area:62, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159935772, builtAt:2004, bathrooms:2, netArea:–, metro:Проспект Вернадского, floor:15, price:37400000, area:122, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:22, rooms:3, view:двор и улица, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:154328436, builtAt:1962, bathrooms:-, netArea:50, metro:Маяковская, floor:3, price:27000000, area:76.3, elevator:2 пасс., timeToMetro:10, floors:11, rooms:3, view:двор и улица, buildingType:вторичка, renovation:отсутствует, balcony:2 балк.
itemId:158849472, builtAt:-, bathrooms:1, netArea:39, metro:Нагатинская, floor:6, price:9600000, area:54, elevator:1 пасс., timeToMetro:10, floors:8, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:163000673, builtAt:-, bathrooms:-, netArea:42, metro:ВДНХ, floor:5, price:8700000, area:58.1, elevator:–, timeToMetro:25, floors:5, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:159109269, builtAt:1976, bathrooms:-, netArea:44, metro:Шипиловская, floor:9, price:8700000, area:65.1, elevator:1 пасс., timeToMetro:5, floors:12, rooms:3, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:161306604, builtAt:1975, bathrooms:-, netArea:39.5, metro:Отрадное, floor:2, price:8700000, area:61, elevator:1 пасс., timeToMetro:14, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:156627525, builtAt:1968, bathrooms:-, netArea:43, metro:Полежаевская, floor:6, price:8700000, area:60, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:160422651, builtAt:-, bathrooms:1, netArea:44, metro:Выхино, floor:3, price:8700000, area:55, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:16553452, builtAt:-, bathrooms:-, netArea:42.2, metro:Улица Академика Янгеля, floor:9, price:8700000, area:58.6, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:155214375, builtAt:-, bathrooms:-, netArea:44.3, metro:Медведково, floor:3, price:8700000, area:64.1, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:157651859, builtAt:1974, bathrooms:1, netArea:44, metro:Люблино, floor:2, price:8700000, area:61, elevator:1 пасс. + 1 груз., timeToMetro:16, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:149556553, builtAt:-, bathrooms:-, netArea:33.9, metro:Свиблово, floor:8, price:8700000, area:51, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:152618015, builtAt:1960, bathrooms:1, netArea:37, metro:Профсоюзная, floor:1, price:8700000, area:54.2, elevator:–, timeToMetro:7, floors:5, rooms:3, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:–
itemId:153110052, builtAt:1966, bathrooms:-, netArea:36, metro:Медведково, floor:3, price:8700000, area:53, elevator:–, timeToMetro:5, floors:9, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:163237671, builtAt:-, bathrooms:-, netArea:47, metro:Шипиловская, floor:2, price:8700000, area:67, elevator:–, timeToMetro:10, floors:16, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:139581167, builtAt:-, bathrooms:-, netArea:38, metro:Выхино, floor:4, price:8700000, area:57, elevator:1 пасс., timeToMetro:3, floors:9, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:160545986, builtAt:1977, bathrooms:-, netArea:42, metro:Ясенево, floor:6, price:8700000, area:59, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158680992, builtAt:-, bathrooms:-, netArea:45, metro:Бабушкинская, floor:2, price:8700000, area:65, elevator:2 пасс., timeToMetro:7, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:163345476, builtAt:1960, bathrooms:-, netArea:44, metro:Войковская, floor:3, price:8700000, area:60, elevator:–, timeToMetro:5, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк.
itemId:156229061, builtAt:1968, bathrooms:-, netArea:43.2, metro:Сходненская, floor:3, price:8700000, area:60.2, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:160109011, builtAt:1968, bathrooms:1, netArea:44, metro:Царицыно, floor:8, price:8700000, area:65, elevator:1 пасс., timeToMetro:9, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:2 балк.
itemId:161162907, builtAt:-, bathrooms:-, netArea:45, metro:Новогиреево, floor:13, price:8700000, area:64, elevator:1 пасс., timeToMetro:10, floors:14, rooms:3, view:двор и улица, buildingType:блочный, renovation:-, balcony:1 лодж.
itemId:162750291, builtAt:1985, bathrooms:-, netArea:48, metro:Печатники, floor:6, price:8700000, area:64, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:16, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:146454864, builtAt:1971, bathrooms:-, netArea:38, metro:Улица Академика Янгеля, floor:2, price:8700000, area:59, elevator:2 пасс., timeToMetro:11, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:149607424, builtAt:-, bathrooms:-, netArea:43, metro:Бибирево, floor:4, price:8700000, area:62, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:157762130, builtAt:1975, bathrooms:-, netArea:46, metro:Отрадное, floor:3, price:8700000, area:63, elevator:2 пасс., timeToMetro:15, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:159423436, builtAt:-, bathrooms:-, netArea:35.6, metro:Водный стадион, floor:2, price:8700000, area:54.5, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:улица, buildingType:кирпичный, renovation:-, balcony:–
itemId:160519169, builtAt:-, bathrooms:-, netArea:40, metro:Отрадное, floor:7, price:8700000, area:63, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:161033965, builtAt:2015, bathrooms:2, netArea:72.8, metro:Проспект Вернадского, floor:8, price:37000000, area:130, elevator:2 пасс. + 2 груз., timeToMetro:18, floors:21, rooms:3, view:двор и улица, buildingType:монолитный, renovation:дизайнерский, balcony:1 лодж.
itemId:152351437, builtAt:1980, bathrooms:2, netArea:80, metro:Водный стадион, floor:9, price:24880000, area:120, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:156899991, builtAt:2008, bathrooms:-, netArea:48.6, metro:Сходненская, floor:4, price:14600000, area:78.3, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:158408606, builtAt:1977, bathrooms:-, netArea:43, metro:Ясенево, floor:5, price:8700000, area:59.2, elevator:1 пасс., timeToMetro:13, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 балк.
itemId:161116015, builtAt:-, bathrooms:-, netArea:46.1, metro:Улица Академика Янгеля, floor:5, price:8700000, area:63.7, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:154048466, builtAt:1994, bathrooms:-, netArea:45.1, metro:Улица Скобелевская, floor:1, price:8700000, area:73, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:3, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:51570794, builtAt:2016, bathrooms:-, netArea:48.7, metro:Бунинская аллея, floor:13, price:8700000, area:82.7, elevator:1 пасс. + 1 груз., timeToMetro:19, floors:17, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:162631001, builtAt:1960, bathrooms:1, netArea:40, metro:Коптево, floor:4, price:8700000, area:56, elevator:–, timeToMetro:6, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк.
itemId:159003013, builtAt:1966, bathrooms:-, netArea:36, metro:Каховская, floor:5, price:8700000, area:60, elevator:1 пасс., timeToMetro:8, floors:9, rooms:3, view:двор, buildingType:блочный, renovation:косметический, balcony:1 лодж.
itemId:161261750, builtAt:1976, bathrooms:-, netArea:43, metro:Новые Черемушки, floor:3, price:8700000, area:59, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:47223004, builtAt:-, bathrooms:-, netArea:34, metro:Свиблово, floor:8, price:8700000, area:51, elevator:1 пасс., timeToMetro:9, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:159571839, builtAt:1983, bathrooms:-, netArea:45.3, metro:Люблино, floor:4, price:8700000, area:74.4, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158235841, builtAt:1959, bathrooms:1, netArea:39, metro:Нагорная, floor:2, price:8700000, area:55, elevator:–, timeToMetro:12, floors:5, rooms:3, view:двор, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:144408263, builtAt:-, bathrooms:-, netArea:40, metro:Нагатинская, floor:1, price:8700000, area:55, elevator:–, timeToMetro:11, floors:5, rooms:3, view:двор, buildingType:блочный, renovation:косметический, balcony:–
itemId:157101213, builtAt:1960, bathrooms:-, netArea:35, metro:Крымская, floor:3, price:8700000, area:52, elevator:–, timeToMetro:13, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159727854, builtAt:1971, bathrooms:-, netArea:31, metro:Савеловская, floor:7, price:8700000, area:47, elevator:1 пасс., timeToMetro:15, floors:12, rooms:3, view:двор, buildingType:блочный, renovation:косметический, balcony:1 лодж.
itemId:159737029, builtAt:-, bathrooms:-, netArea:41, metro:Планерная, floor:1, price:8700000, area:58.8, elevator:2 пасс., timeToMetro:10, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:160091861, builtAt:-, bathrooms:-, netArea:38.7, metro:Орехово, floor:9, price:8700000, area:60.5, elevator:1 пасс., timeToMetro:14, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:157855845, builtAt:1971, bathrooms:-, netArea:43.8, metro:Пражская, floor:2, price:8700000, area:58.3, elevator:1 пасс., timeToMetro:16, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:154572848, builtAt:1978, bathrooms:-, netArea:38, metro:Отрадное, floor:2, price:8700000, area:63, elevator:1 пасс., timeToMetro:17, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:163316414, builtAt:-, bathrooms:1, netArea:15, metro:ВДНХ, floor:1, price:8700000, area:55.5, elevator:нет, timeToMetro:15, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:-, balcony:нет
itemId:155968328, builtAt:1968, bathrooms:-, netArea:44, metro:Рязанский проспект, floor:8, price:8700000, area:63, elevator:–, timeToMetro:8, floors:9, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:161220712, builtAt:-, bathrooms:-, netArea:46, metro:Улица Академика Янгеля, floor:5, price:8700000, area:63, elevator:нет, timeToMetro:7, floors:5, rooms:3, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:163323333, builtAt:-, bathrooms:1, netArea:45, metro:Коломенская, floor:5, price:8700000, area:54, elevator:1 пасс., timeToMetro:17, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:163315248, builtAt:1992, bathrooms:-, netArea:44, metro:Бульвар Дмитрия Донского, floor:7, price:8700000, area:74, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:22, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:163121793, builtAt:1963, bathrooms:-, netArea:41, metro:Савеловская, floor:5, price:8700000, area:60, elevator:–, timeToMetro:11, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:163060479, builtAt:1975, bathrooms:-, netArea:33.8, metro:Пражская, floor:3, price:8700000, area:50.3, elevator:1 пасс., timeToMetro:17, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:149165740, builtAt:1967, bathrooms:-, netArea:43, metro:Медведково, floor:2, price:8700000, area:63, elevator:2 пасс., timeToMetro:15, floors:12, rooms:3, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 балк.
itemId:163322480, builtAt:2006, bathrooms:2, netArea:62.3, metro:Строгино, floor:22, price:32950000, area:119, elevator:2 пасс. + 2 груз., timeToMetro:14, floors:23, rooms:3, view:двор и улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:3 лодж.
itemId:150751925, builtAt:2007, bathrooms:-, netArea:56, metro:Бауманская, floor:3, price:31500000, area:109.5, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:8, rooms:3, view:–, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:136978451, builtAt:-, bathrooms:-, netArea:80, metro:Крылатское, floor:8, price:33000000, area:130.4, elevator:2 пасс. + 1 груз., timeToMetro:3, floors:16, rooms:3, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 лодж.
itemId:148932739, builtAt:1967, bathrooms:-, netArea:42, metro:Преображенская площадь, floor:9, price:8750000, area:57, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:156863492, builtAt:-, bathrooms:-, netArea:44.9, metro:Алтуфьево, floor:4, price:8750000, area:62, elevator:1 пасс., timeToMetro:10, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:157270011, builtAt:-, bathrooms:-, netArea:46, metro:Планерная, floor:4, price:8750000, area:59, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:9, rooms:3, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:161268372, builtAt:1959, bathrooms:1, netArea:39, metro:Сходненская, floor:2, price:8750000, area:56, elevator:–, timeToMetro:11, floors:5, rooms:3, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:158928853, builtAt:1967, bathrooms:-, netArea:42, metro:Планерная, floor:3, price:8750000, area:60, elevator:1 пасс., timeToMetro:3, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:157957257, builtAt:1997, bathrooms:-, netArea:44, metro:Жулебино, floor:2, price:8790000, area:74, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:14, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:159609309, builtAt:1983, bathrooms:-, netArea:46.4, metro:Красногвардейская, floor:1, price:8790000, area:72.7, elevator:1 пасс. + 1 груз., timeToMetro:2, floors:16, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:49782143, builtAt:-, bathrooms:1, netArea:43, metro:Сходненская, floor:2, price:8800000, area:64, elevator:2 пасс., timeToMetro:20, floors:12, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:155947263, builtAt:1958, bathrooms:-, netArea:51, metro:Шоссе Энтузиастов, floor:5, price:8800000, area:73, elevator:–, timeToMetro:12, floors:5, rooms:3, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:159315696, builtAt:1978, bathrooms:-, netArea:43.1, metro:Ясенево, floor:3, price:8800000, area:59.3, elevator:2 пасс., timeToMetro:12, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:159172890, builtAt:1978, bathrooms:-, netArea:41, metro:Бибирево, floor:10, price:8800000, area:63, elevator:1 пасс., timeToMetro:6, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:154076609, builtAt:1976, bathrooms:-, netArea:40, metro:Шипиловская, floor:2, price:8800000, area:60, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:155324078, builtAt:1975, bathrooms:1, netArea:45, metro:Люблино, floor:7, price:8800000, area:66, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:12, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:159405836, builtAt:-, bathrooms:1, netArea:44, metro:Чертановская, floor:4, price:8800000, area:64, elevator:1 пасс., timeToMetro:10, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 балк.
itemId:159313271, builtAt:1976, bathrooms:1, netArea:44, metro:Люблино, floor:3, price:8800000, area:66, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:3, view:улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:159996920, builtAt:-, bathrooms:-, netArea:44, metro:Кунцевская, floor:2, price:8800000, area:64, elevator:1 пасс., timeToMetro:12, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:–
itemId:157338739, builtAt:1960, bathrooms:-, netArea:47, metro:Первомайская, floor:2, price:8800000, area:67, elevator:–, timeToMetro:10, floors:5, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:–
itemId:162841597, builtAt:-, bathrooms:1, netArea:48, metro:Люблино, floor:9, price:8800000, area:66, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:16, rooms:3, view:двор и улица, buildingType:блочный, renovation:евроремонт, balcony:1 лодж.
itemId:162841574, builtAt:-, bathrooms:-, netArea:–, metro:Новогиреево, floor:5, price:8800000, area:64, elevator:1 пасс., timeToMetro:14, floors:14, rooms:3, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:1 балк.
itemId:157205955, builtAt:1978, bathrooms:-, netArea:40, metro:Зябликово, floor:5, price:8800000, area:67, elevator:1 пасс., timeToMetro:8, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:157518468, builtAt:1968, bathrooms:-, netArea:44.8, metro:Коломенская, floor:7, price:8800000, area:58.9, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:153981279, builtAt:1978, bathrooms:-, netArea:45, metro:Отрадное, floor:10, price:8800000, area:64, elevator:2 пасс., timeToMetro:5, floors:12, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:153159886, builtAt:-, bathrooms:-, netArea:40, metro:Рязанский проспект, floor:1, price:8800000, area:57, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:162450673, builtAt:-, bathrooms:-, netArea:44.8, metro:Орехово, floor:3, price:8800000, area:75, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:17, rooms:3, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:1 балк.
itemId:153651431, builtAt:1979, bathrooms:-, netArea:38.3, metro:Отрадное, floor:8, price:8800000, area:60.3, elevator:1 пасс., timeToMetro:15, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:157509471, builtAt:-, bathrooms:-, netArea:63, metro:Аэропорт, floor:10, price:28990000, area:101, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:32, rooms:3, view:улица, buildingType:монолитный, renovation:евроремонт, balcony:нет
itemId:161869651, builtAt:-, bathrooms:-, netArea:68, metro:Крылатское, floor:3, price:41000000, area:116, elevator:1 пасс., timeToMetro:2, floors:6, rooms:3, view:улица, buildingType:кирпично-монолитный, renovation:-, balcony:2 балк.
itemId:162550142, builtAt:-, bathrooms:1, netArea:75, metro:Сухаревская, floor:4, price:20500000, area:90, elevator:1 пасс., timeToMetro:3, floors:8, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:36732850, builtAt:1969, bathrooms:-, netArea:38.5, metro:Чертановская, floor:8, price:8800000, area:58.7, elevator:2 пасс., timeToMetro:11, floors:9, rooms:3, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:160843701, builtAt:-, bathrooms:-, netArea:53, metro:Первомайская, floor:2, price:8800000, area:74, elevator:–, timeToMetro:7, floors:3, rooms:3, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:153159886, builtAt:-, bathrooms:-, netArea:40, metro:Рязанский проспект, floor:1, price:8800000, area:57, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:157518468, builtAt:1968, bathrooms:-, netArea:44.8, metro:Коломенская, floor:7, price:8800000, area:58.9, elevator:1 пасс., timeToMetro:5, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 лодж.
itemId:162476669, builtAt:1965, bathrooms:-, netArea:44, metro:Кунцевская, floor:6, price:8800000, area:58, elevator:1 пасс., timeToMetro:16, floors:9, rooms:3, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162610920, builtAt:1968, bathrooms:-, netArea:43, metro:Рязанский проспект, floor:8, price:8800000, area:58, elevator:1 пасс., timeToMetro:7, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:150861336, builtAt:1972, bathrooms:-, netArea:46, metro:Теплый Стан, floor:7, price:8800000, area:64, elevator:1 пасс., timeToMetro:16, floors:12, rooms:3, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:2 лодж.
itemId:156216970, builtAt:-, bathrooms:-, netArea:45, metro:Алма-Атинская, floor:3, price:8800000, area:75, elevator:1 пасс., timeToMetro:10, floors:17, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:138255298, builtAt:-, bathrooms:-, netArea:46, metro:Новокосино, floor:1, price:8800000, area:73, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:17, rooms:3, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:нет
itemId:161194377, builtAt:-, bathrooms:1, netArea:46, metro:Нагорная, floor:6, price:8800000, area:62, elevator:1 пасс., timeToMetro:16, floors:9, rooms:3, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:156147335, builtAt:1969, bathrooms:1, netArea:42, metro:Медведково, floor:4, price:8800000, area:58, elevator:1 пасс., timeToMetro:9, floors:9, rooms:3, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 лодж.
itemId:155057209, builtAt:-, bathrooms:-, netArea:43.1, metro:Сходненская, floor:4, price:8800000, area:60, elevator:1 пасс., timeToMetro:3, floors:9, rooms:3, view:двор и улица, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:161160941, builtAt:1979, bathrooms:-, netArea:42, metro:Отрадное, floor:7, price:8800000, area:60, elevator:1 пасс., timeToMetro:19, floors:9, rooms:3, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
