itemId:160175203, builtAt:-, bathrooms:1, netArea:79, metro:Трубная, floor:3, price:43470000, area:99, elevator:1 пасс., timeToMetro:5, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:161417074, builtAt:-, bathrooms:-, netArea:53, metro:Красные ворота, floor:8, price:24000000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:2, floors:8, rooms:4, view:двор, buildingType:сталинский, renovation:-, balcony:–
itemId:156537755, builtAt:-, bathrooms:-, netArea:70, metro:Чкаловская, floor:3, price:24000000, area:100, elevator:1 пасс., timeToMetro:5, floors:8, rooms:4, view:двор и улица, buildingType:сталинский, renovation:-, balcony:–
itemId:162893729, builtAt:-, bathrooms:-, netArea:79.1, metro:Савеловская, floor:6, price:24000000, area:109, elevator:нет, timeToMetro:2, floors:10, rooms:4, view:двор и улица, buildingType:сталинский, renovation:-, balcony:2 лодж.
itemId:162363785, builtAt:2017, bathrooms:1, netArea:79, metro:Речной вокзал, floor:8, price:24000000, area:165, elevator:2 пасс. + 2 груз., timeToMetro:18, floors:28, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:1 балк. + 1 лодж.
itemId:156302418, builtAt:1957, bathrooms:-, netArea:55, metro:Курская, floor:4, price:24000000, area:82, elevator:–, timeToMetro:3, floors:6, rooms:4, view:двор и улица, buildingType:сталинский, renovation:евроремонт, balcony:1 балк.
itemId:160500191, builtAt:1959, bathrooms:-, netArea:77.2, metro:Университет, floor:2, price:24000000, area:103.3, elevator:1 пасс., timeToMetro:16, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:152440936, builtAt:-, bathrooms:-, netArea:58, metro:Чертановская, floor:4, price:24000000, area:106, elevator:1 пасс., timeToMetro:10, floors:15, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:144295552, builtAt:-, bathrooms:-, netArea:56, metro:Курская, floor:3, price:24000000, area:80, elevator:1 пасс., timeToMetro:2, floors:8, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:161562088, builtAt:1957, bathrooms:-, netArea:70, metro:Профсоюзная, floor:4, price:24000000, area:97, elevator:1 пасс., timeToMetro:2, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:3 балк.
itemId:163242929, builtAt:-, bathrooms:1, netArea:66, metro:Улица 1905 года, floor:4, price:24000000, area:99.3, elevator:–, timeToMetro:6, floors:4, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:162992534, builtAt:2006, bathrooms:2, netArea:70, metro:Кузьминки, floor:14, price:24000000, area:109.5, elevator:2 пасс. + 1 груз., timeToMetro:15, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:153333465, builtAt:1961, bathrooms:-, netArea:75, metro:Тимирязевская, floor:7, price:24000000, area:103.6, elevator:1 пасс., timeToMetro:11, floors:8, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:152948540, builtAt:2006, bathrooms:2, netArea:64, metro:Текстильщики, floor:22, price:24000000, area:107, elevator:2 пасс. + 1 груз., timeToMetro:16, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:–
itemId:153219605, builtAt:1940, bathrooms:-, netArea:66.3, metro:Полянка, floor:2, price:24000000, area:95.6, elevator:1 пасс., timeToMetro:8, floors:7, rooms:4, view:двор и улица, buildingType:вторичка, renovation:отсутствует, balcony:1 балк.
itemId:156306896, builtAt:2000, bathrooms:-, netArea:70, metro:Профсоюзная, floor:15, price:24000000, area:115, elevator:1 пасс. + 1 груз., timeToMetro:17, floors:17, rooms:4, view:–, buildingType:вторичка, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:153752959, builtAt:-, bathrooms:-, netArea:77, metro:Жулебино, floor:6, price:24000000, area:140.6, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:25, rooms:4, view:двор и улица, buildingType:монолитный, renovation:евроремонт, balcony:2 лодж.
itemId:156701948, builtAt:-, bathrooms:-, netArea:53, metro:Киевская, floor:2, price:24190000, area:82, elevator:–, timeToMetro:13, floors:8, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:157258825, builtAt:-, bathrooms:-, netArea:86.6, metro:Красные ворота, floor:2, price:24200000, area:120, elevator:нет, timeToMetro:8, floors:4, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:150979930, builtAt:-, bathrooms:1, netArea:69, metro:Электрозаводская, floor:8, price:24200000, area:105, elevator:1 пасс., timeToMetro:9, floors:8, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:2 балк.
itemId:162425731, builtAt:1940, bathrooms:-, netArea:66.2, metro:Сокольники, floor:3, price:15999990, area:85, elevator:1 пасс., timeToMetro:5, floors:7, rooms:4, view:–, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:159374378, builtAt:1956, bathrooms:-, netArea:67.7, metro:Кожуховская, floor:2, price:15700000, area:100, elevator:1 пасс., timeToMetro:5, floors:7, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:49209226, builtAt:2011, bathrooms:2, netArea:80, metro:Юго-Западная, floor:22, price:28500000, area:137, elevator:2 пасс. + 2 груз., timeToMetro:3, floors:30, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 лодж.
itemId:161469336, builtAt:2003, bathrooms:2, netArea:72, metro:Текстильщики, floor:7, price:24200000, area:105, elevator:2 пасс. + 1 груз., timeToMetro:18, floors:23, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:3 лодж.
itemId:158666921, builtAt:2013, bathrooms:1, netArea:64, metro:Бульвар Рокоссовского, floor:23, price:24336000, area:104, elevator:–, timeToMetro:15, floors:29, rooms:4, view:двор, buildingType:монолитный, renovation:отсутствует, balcony:–
itemId:160440749, builtAt:1987, bathrooms:2, netArea:64, metro:Коньково, floor:2, price:24350000, area:128, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:–
itemId:159868555, builtAt:1997, bathrooms:-, netArea:63, metro:Академическая, floor:4, price:24490000, area:96, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:12, rooms:4, view:двор, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:156482942, builtAt:-, bathrooms:-, netArea:–, metro:Строгино, floor:2, price:24490000, area:153, elevator:2 пасс. + 1 груз., timeToMetro:11, floors:30, rooms:4, view:двор и улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:1 балк.
itemId:154764144, builtAt:-, bathrooms:3, netArea:115, metro:Улица Горчакова, floor:7, price:24490000, area:170, elevator:нет, timeToMetro:5, floors:10, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:1 балк. + 1 лодж.
itemId:159048010, builtAt:1927, bathrooms:1, netArea:52, metro:Сокольники, floor:6, price:24500000, area:78, elevator:нет, timeToMetro:6, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:158978736, builtAt:-, bathrooms:-, netArea:75.2, metro:Белорусская, floor:4, price:24500000, area:110.1, elevator:1 пасс., timeToMetro:5, floors:12, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:159042475, builtAt:-, bathrooms:-, netArea:76, metro:Белорусская, floor:4, price:24500000, area:110.1, elevator:1 пасс., timeToMetro:7, floors:12, rooms:4, view:улица, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:149620267, builtAt:-, bathrooms:-, netArea:94, metro:Дмитровская, floor:7, price:24500000, area:111.1, elevator:2 пасс., timeToMetro:10, floors:8, rooms:4, view:двор и улица, buildingType:сталинский, renovation:дизайнерский, balcony:2 балк.
itemId:162859518, builtAt:1927, bathrooms:1, netArea:52, metro:Красносельская, floor:6, price:24500000, area:78, elevator:нет, timeToMetro:15, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:157505173, builtAt:1997, bathrooms:-, netArea:70, metro:Профсоюзная, floor:5, price:24500000, area:113, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:158228160, builtAt:1955, bathrooms:-, netArea:76, metro:Белорусская, floor:4, price:24500000, area:110, elevator:1 пасс., timeToMetro:12, floors:12, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:162337851, builtAt:2002, bathrooms:1, netArea:71, metro:Щелковская, floor:5, price:24500000, area:122, elevator:1 пасс. + 1 груз., timeToMetro:16, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:161033173, builtAt:1927, bathrooms:1, netArea:52, metro:Сокольники, floor:6, price:24500000, area:78, elevator:нет, timeToMetro:6, floors:6, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:156542989, builtAt:-, bathrooms:-, netArea:64.8, metro:Раменки, floor:7, price:24500000, area:101, elevator:2 пасс. + 1 груз., timeToMetro:3, floors:22, rooms:4, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:158192119, builtAt:1996, bathrooms:2, netArea:78.6, metro:Улица Старокачаловская, floor:4, price:24500000, area:120, elevator:1 пасс., timeToMetro:11, floors:5, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:дизайнерский, balcony:1 лодж.
itemId:150786112, builtAt:1932, bathrooms:2, netArea:60, metro:Бауманская, floor:4, price:24500000, area:90, elevator:1 пасс., timeToMetro:4, floors:6, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:161884880, builtAt:2001, bathrooms:1, netArea:77, metro:Шипиловская, floor:7, price:24500000, area:138, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:10, rooms:4, view:двор и улица, buildingType:монолитный, renovation:евроремонт, balcony:3 лодж.
itemId:159736178, builtAt:-, bathrooms:-, netArea:70, metro:Маяковская, floor:4, price:24500000, area:100, elevator:–, timeToMetro:3, floors:5, rooms:4, view:двор и улица, buildingType:сталинский, renovation:-, balcony:1 балк.
itemId:160349375, builtAt:-, bathrooms:-, netArea:82, metro:Проспект Вернадского, floor:7, price:24600000, area:133, elevator:1 пасс. + 1 груз., timeToMetro:20, floors:23, rooms:4, view:двор, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:151639897, builtAt:-, bathrooms:2, netArea:60, metro:Кунцевская, floor:14, price:24600000, area:113, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:161950975, builtAt:-, bathrooms:-, netArea:82, metro:Проспект Вернадского, floor:7, price:24700000, area:133, elevator:1 пасс. + 1 груз., timeToMetro:20, floors:23, rooms:4, view:двор, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:156316553, builtAt:2001, bathrooms:1, netArea:63, metro:Полежаевская, floor:3, price:24700000, area:98, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:17, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:163095100, builtAt:-, bathrooms:-, netArea:57.9, metro:Крылатское, floor:7, price:24800000, area:103.2, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:22, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:нет
itemId:151521204, builtAt:-, bathrooms:2, netArea:60, metro:Щукинская, floor:40, price:38000000, area:126, elevator:2 пасс. + 3 груз., timeToMetro:10, floors:49, rooms:4, view:–, buildingType:кирпично-монолитный, renovation:-, balcony:–
itemId:158987876, builtAt:1941, bathrooms:1, netArea:72, metro:Бауманская, floor:6, price:46000000, area:110, elevator:1 пасс., timeToMetro:6, floors:13, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:дизайнерский, balcony:1 балк.
itemId:156186679, builtAt:2009, bathrooms:2, netArea:82, metro:Профсоюзная, floor:14, price:47000000, area:137.6, elevator:2 пасс. + 2 груз., timeToMetro:14, floors:28, rooms:4, view:двор, buildingType:кирпично-монолитный, renovation:евроремонт, balcony:2 лодж.
itemId:149514404, builtAt:-, bathrooms:-, netArea:61.4, metro:Университет, floor:4, price:24800000, area:93.3, elevator:1 пасс., timeToMetro:16, floors:9, rooms:4, view:двор, buildingType:сталинский, renovation:косметический, balcony:1 балк.
itemId:156798657, builtAt:2012, bathrooms:-, netArea:90, metro:Пражская, floor:18, price:24800000, area:127, elevator:2 пасс. + 2 груз., timeToMetro:6, floors:23, rooms:4, view:двор и улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:2 лодж.
itemId:151436031, builtAt:1999, bathrooms:2, netArea:77, metro:Марьино, floor:3, price:24850000, area:111, elevator:2 пасс. + 2 груз., timeToMetro:4, floors:12, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 лодж.
itemId:147216874, builtAt:-, bathrooms:-, netArea:68, metro:Шаболовская, floor:2, price:24900000, area:96.1, elevator:–, timeToMetro:5, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:157909492, builtAt:-, bathrooms:-, netArea:70, metro:Перово, floor:4, price:24900000, area:124, elevator:1 пасс., timeToMetro:10, floors:6, rooms:4, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:2 балк.
itemId:160909348, builtAt:-, bathrooms:-, netArea:83, metro:Молодежная, floor:5, price:24900000, area:162, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:4, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:3 лодж.
itemId:158268725, builtAt:-, bathrooms:-, netArea:70, metro:Перово, floor:4, price:24900000, area:124.1, elevator:1 пасс., timeToMetro:20, floors:6, rooms:4, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:2 балк.
itemId:157907749, builtAt:-, bathrooms:-, netArea:82, metro:Кунцевская, floor:5, price:24900000, area:162, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:17, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:2 лодж.
itemId:163361927, builtAt:-, bathrooms:1, netArea:104, metro:Чертановская, floor:14, price:24900000, area:133, elevator:2 пасс. + 2 груз., timeToMetro:5, floors:42, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:нет
itemId:158456383, builtAt:1957, bathrooms:-, netArea:62.7, metro:Парк Победы, floor:8, price:24900000, area:91.3, elevator:2 пасс., timeToMetro:5, floors:12, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:отсутствует, balcony:2 балк.
itemId:159737674, builtAt:-, bathrooms:-, netArea:82, metro:Кунцевская, floor:15, price:24900000, area:157, elevator:2 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:4, view:двор и улица, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:2 лодж.
itemId:157102802, builtAt:1941, bathrooms:1, netArea:72, metro:Курская, floor:2, price:24950000, area:108, elevator:1 пасс., timeToMetro:2, floors:7, rooms:4, view:–, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:162633977, builtAt:1998, bathrooms:1, netArea:75, metro:Академическая, floor:3, price:24950000, area:127, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:10, rooms:4, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:2 лодж.
itemId:153866170, builtAt:1998, bathrooms:2, netArea:73, metro:Академическая, floor:8, price:24950000, area:110, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:14, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:2 балк.
itemId:156520679, builtAt:2003, bathrooms:-, netArea:63, metro:Строгино, floor:17, price:24980000, area:96.5, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:19, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:2 балк.
itemId:162304283, builtAt:2014, bathrooms:1, netArea:75, metro:Раменки, floor:2, price:24990000, area:120.5, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:12, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:1 лодж.
itemId:163316203, builtAt:1937, bathrooms:-, netArea:85.4, metro:Дубровка, floor:3, price:24990000, area:121.5, elevator:–, timeToMetro:10, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:160177000, builtAt:-, bathrooms:-, netArea:93, metro:Ясенево, floor:3, price:24990000, area:159, elevator:1 пасс. + 1 груз., timeToMetro:2, floors:23, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:3 лодж.
itemId:163340255, builtAt:-, bathrooms:-, netArea:67, metro:Преображенская площадь, floor:11, price:24990000, area:135, elevator:–, timeToMetro:9, floors:14, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:2 лодж.
itemId:154720520, builtAt:-, bathrooms:3, netArea:85, metro:Ясенево, floor:3, price:24990000, area:159, elevator:3 пасс. + 1 груз., timeToMetro:6, floors:23, rooms:4, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 балк. + 1 лодж.
itemId:156714427, builtAt:1999, bathrooms:1, netArea:68.3, metro:Варшавская, floor:13, price:24990000, area:119.4, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:17, rooms:4, view:двор, buildingType:кирпично-монолитный, renovation:евроремонт, balcony:2 лодж.
itemId:151539055, builtAt:2012, bathrooms:1, netArea:62.6, metro:Бульвар Рокоссовского, floor:22, price:24999000, area:104, elevator:3 пасс. + 1 груз., timeToMetro:15, floors:29, rooms:4, view:улица, buildingType:монолитный, renovation:отсутствует, balcony:1 балк.
itemId:159047903, builtAt:1964, bathrooms:1, netArea:64, metro:Бауманская, floor:5, price:25000000, area:90, elevator:1 пасс., timeToMetro:3, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159466399, builtAt:1938, bathrooms:1, netArea:69, metro:Рижская, floor:7, price:25000000, area:102, elevator:1 пасс., timeToMetro:3, floors:7, rooms:4, view:двор, buildingType:сталинский, renovation:евроремонт, balcony:1 балк.
itemId:163237986, builtAt:-, bathrooms:-, netArea:58, metro:Пионерская, floor:13, price:25000000, area:96, elevator:1 пасс., timeToMetro:2, floors:14, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:158321173, builtAt:1955, bathrooms:-, netArea:58, metro:Измайлово, floor:3, price:21000000, area:91, elevator:1 пасс., timeToMetro:7, floors:10, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:162548743, builtAt:2010, bathrooms:3, netArea:88, metro:Раменки, floor:3, price:47000000, area:157, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:4, view:двор, buildingType:монолитный, renovation:дизайнерский, balcony:2 балк.
itemId:161033753, builtAt:1996, bathrooms:2, netArea:64, metro:Жулебино, floor:7, price:15700000, area:96, elevator:1 пасс., timeToMetro:4, floors:7, rooms:4, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:3 лодж.
itemId:153651759, builtAt:-, bathrooms:-, netArea:65, metro:Парк Культуры, floor:4, price:25000000, area:84, elevator:нет, timeToMetro:10, floors:6, rooms:4, view:двор и улица, buildingType:сталинский, renovation:косметический, balcony:1 балк.
itemId:157040958, builtAt:1911, bathrooms:-, netArea:66, metro:Красные ворота, floor:2, price:25000000, area:90, elevator:1 пасс., timeToMetro:5, floors:5, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:159480371, builtAt:1928, bathrooms:1, netArea:65, metro:Шаболовская, floor:3, price:25000000, area:101, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:6, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:3 лодж.
itemId:162859498, builtAt:1964, bathrooms:1, netArea:64, metro:Комсомольская, floor:5, price:25000000, area:90, elevator:1 пасс., timeToMetro:15, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:158086812, builtAt:1990, bathrooms:-, netArea:63.3, metro:ВДНХ, floor:6, price:25000000, area:100, elevator:1 пасс. + 1 груз., timeToMetro:19, floors:22, rooms:4, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:156378867, builtAt:1980, bathrooms:-, netArea:66.8, metro:Раменки, floor:18, price:25000000, area:94, elevator:2 пасс. + 2 груз., timeToMetro:8, floors:22, rooms:4, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 балк.
itemId:157830281, builtAt:-, bathrooms:-, netArea:74, metro:Сходненская, floor:3, price:25000000, area:101, elevator:нет, timeToMetro:15, floors:3, rooms:4, view:двор, buildingType:кирпичный, renovation:-, balcony:1 балк. + 2 лодж.
itemId:161033057, builtAt:1964, bathrooms:1, netArea:64, metro:Бауманская, floor:5, price:25000000, area:90, elevator:1 пасс., timeToMetro:3, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:149014178, builtAt:-, bathrooms:-, netArea:57.5, metro:Павелецкая, floor:7, price:25000000, area:88.4, elevator:1 пасс., timeToMetro:10, floors:8, rooms:4, view:улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:156727390, builtAt:1957, bathrooms:-, netArea:72, metro:Площадь Гагарина, floor:3, price:25000000, area:100, elevator:–, timeToMetro:14, floors:5, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 балк.
itemId:156124412, builtAt:1961, bathrooms:-, netArea:60, metro:Комсомольская, floor:6, price:25000000, area:75, elevator:1 пасс., timeToMetro:3, floors:9, rooms:4, view:двор и улица, buildingType:вторичка, renovation:отсутствует, balcony:–
itemId:163264714, builtAt:1958, bathrooms:1, netArea:69, metro:Университет, floor:4, price:25000000, area:93, elevator:1 пасс., timeToMetro:12, floors:9, rooms:4, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:1 лодж.
itemId:154269234, builtAt:-, bathrooms:-, netArea:80, metro:Кунцевская, floor:5, price:25000000, area:162, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:4, view:двор и улица, buildingType:монолитный, renovation:отсутствует, balcony:3 лодж.
itemId:154981612, builtAt:1958, bathrooms:1, netArea:62.8, metro:Марьина роща, floor:3, price:25000000, area:94.3, elevator:–, timeToMetro:7, floors:5, rooms:4, view:двор и улица, buildingType:вторичка, renovation:дизайнерский, balcony:1 балк.
itemId:156430896, builtAt:1959, bathrooms:1, netArea:72.6, metro:Университет, floor:2, price:25000000, area:99, elevator:1 пасс., timeToMetro:16, floors:9, rooms:4, view:двор, buildingType:вторичка, renovation:дизайнерский, balcony:–
itemId:161093986, builtAt:1957, bathrooms:-, netArea:60, metro:Выставочная, floor:3, price:25000000, area:95, elevator:1 пасс., timeToMetro:4, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:157445964, builtAt:1917, bathrooms:2, netArea:63, metro:Комсомольская, floor:4, price:25000000, area:100, elevator:–, timeToMetro:10, floors:4, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:162859497, builtAt:1964, bathrooms:1, netArea:64, metro:Красносельская, floor:5, price:25000000, area:90, elevator:1 пасс., timeToMetro:12, floors:9, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:3576790, builtAt:1943, bathrooms:-, netArea:70.5, metro:Павелецкая, floor:2, price:25000000, area:101.6, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:6, rooms:4, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:–
itemId:153255858, builtAt:1958, bathrooms:-, netArea:66, metro:Университет, floor:8, price:25000000, area:93, elevator:1 пасс., timeToMetro:15, floors:8, rooms:4, view:двор, buildingType:кирпичный, renovation:косметический, balcony:2 балк.
itemId:155445160, builtAt:1960, bathrooms:2, netArea:74.3, metro:Тимирязевская, floor:2, price:25000000, area:119.6, elevator:2 пасс., timeToMetro:10, floors:8, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:158263445, builtAt:-, bathrooms:-, netArea:98, metro:Пятницкое шоссе, floor:2, price:25000000, area:200, elevator:–, timeToMetro:10, floors:3, rooms:4, view:двор, buildingType:кирпично-монолитный, renovation:евроремонт, balcony:1 балк.
itemId:163241713, builtAt:-, bathrooms:-, netArea:66.5, metro:Бабушкинская, floor:13, price:25000000, area:115, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:4, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:2 лодж.
itemId:161745182, builtAt:1960, bathrooms:2, netArea:68.7, metro:Тульская, floor:2, price:25000000, area:94, elevator:–, timeToMetro:10, floors:5, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:дизайнерский, balcony:–
itemId:146360893, builtAt:2011, bathrooms:-, netArea:90, metro:Нагатинская, floor:4, price:25000000, area:125, elevator:2 пасс. + 2 груз., timeToMetro:14, floors:33, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:2 лодж.
itemId:162548743, builtAt:2010, bathrooms:3, netArea:88, metro:Раменки, floor:3, price:47000000, area:157, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:16, rooms:4, view:двор, buildingType:монолитный, renovation:дизайнерский, balcony:2 балк.
itemId:155122735, builtAt:-, bathrooms:3, netArea:91, metro:Кунцевская, floor:6, price:50000000, area:151, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:22, rooms:4, view:двор и улица, buildingType:монолитный, renovation:-, balcony:2 лодж.
itemId:159374297, builtAt:2000, bathrooms:1, netArea:69, metro:Выставочная, floor:8, price:37900000, area:110, elevator:1 пасс. + 2 груз., timeToMetro:9, floors:22, rooms:4, view:улица, buildingType:блочный, renovation:дизайнерский, balcony:нет
itemId:152166570, builtAt:1957, bathrooms:1, netArea:55.3, metro:Парк Победы, floor:12, price:25000000, area:81.5, elevator:1 пасс., timeToMetro:2, floors:12, rooms:4, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:163243287, builtAt:-, bathrooms:2, netArea:70, metro:Тульская, floor:1, price:25000000, area:132.5, elevator:–, timeToMetro:11, floors:4, rooms:4, view:двор, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:–
itemId:153387129, builtAt:1939, bathrooms:-, netArea:85.4, metro:Шаболовская, floor:8, price:25000000, area:119.3, elevator:1 пасс., timeToMetro:6, floors:9, rooms:4, view:двор и улица, buildingType:вторичка, renovation:евроремонт, balcony:–
itemId:156760560, builtAt:-, bathrooms:2, netArea:68, metro:Полежаевская, floor:2, price:25000000, area:96, elevator:–, timeToMetro:13, floors:17, rooms:4, view:–, buildingType:вторичка, renovation:дизайнерский, balcony:–
itemId:158372104, builtAt:1999, bathrooms:2, netArea:74, metro:Бутырская, floor:8, price:25000000, area:123, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:14, rooms:4, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:2 лодж.
itemId:156798666, builtAt:2012, bathrooms:-, netArea:90, metro:Пражская, floor:7, price:25000000, area:121, elevator:2 пасс. + 2 груз., timeToMetro:6, floors:23, rooms:4, view:двор, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:1 лодж.
