itemId:161161564, builtAt:1978, bathrooms:-, netArea:32, metro:Бибирево, floor:11, price:10500000, area:53.2, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:16, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:162279026, builtAt:1950, bathrooms:1, netArea:30, metro:Академическая, floor:2, price:12000000, area:52, elevator:1 пасс., timeToMetro:12, floors:5, rooms:2, view:–, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк. + 1 лодж.
itemId:157594416, builtAt:-, bathrooms:-, netArea:37, metro:Речной вокзал, floor:2, price:11970000, area:72, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:14, rooms:2, view:двор и улица, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:146050805, builtAt:-, bathrooms:1, netArea:30, metro:Беговая, floor:4, price:12000000, area:50, elevator:нет, timeToMetro:5, floors:4, rooms:2, view:двор, buildingType:сталинский, renovation:-, balcony:1 балк.
itemId:160870031, builtAt:2001, bathrooms:-, netArea:31, metro:Чертановская, floor:2, price:12000000, area:54, elevator:2 пасс. + 1 груз., timeToMetro:6, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:160572460, builtAt:1958, bathrooms:-, netArea:35, metro:Автозаводская, floor:4, price:12000000, area:56, elevator:1 пасс., timeToMetro:7, floors:9, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:нет
itemId:160804468, builtAt:-, bathrooms:-, netArea:33, metro:Речной вокзал, floor:22, price:11990000, area:62, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:23, rooms:2, view:двор, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:162459689, builtAt:-, bathrooms:-, netArea:30, metro:Кузьминки, floor:1, price:12000000, area:47.4, elevator:1 пасс., timeToMetro:2, floors:12, rooms:2, view:двор и улица, buildingType:блочный, renovation:косметический, balcony:–
itemId:160612617, builtAt:-, bathrooms:-, netArea:33.4, metro:Савеловская, floor:5, price:11990000, area:53.6, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:161251608, builtAt:2011, bathrooms:-, netArea:34, metro:Медведково, floor:8, price:12000000, area:68, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:10, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:2 лодж.
itemId:162030651, builtAt:1966, bathrooms:-, netArea:–, metro:Новые Черемушки, floor:2, price:12000000, area:60, elevator:1 пасс., timeToMetro:11, floors:9, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:158272306, builtAt:1957, bathrooms:-, netArea:36.2, metro:Семеновская, floor:9, price:12000000, area:65.1, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:12, rooms:2, view:двор, buildingType:кирпичный, renovation:отсутствует, balcony:1 балк.
itemId:153946843, builtAt:1927, bathrooms:-, netArea:38, metro:Тульская, floor:2, price:12000000, area:65, elevator:–, timeToMetro:10, floors:4, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:162393993, builtAt:2006, bathrooms:-, netArea:34, metro:Щелковская, floor:7, price:12000000, area:64, elevator:1 пасс. + 1 груз., timeToMetro:19, floors:14, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:161534717, builtAt:1993, bathrooms:1, netArea:35, metro:Орехово, floor:16, price:12000000, area:60, elevator:2 пасс. + 1 груз., timeToMetro:19, floors:22, rooms:2, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:1 лодж.
itemId:155270882, builtAt:1958, bathrooms:-, netArea:34.4, metro:Октябрьское поле, floor:2, price:12100000, area:55.4, elevator:–, timeToMetro:15, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159291623, builtAt:-, bathrooms:1, netArea:30, metro:Митино, floor:11, price:12100000, area:66, elevator:нет, timeToMetro:8, floors:25, rooms:2, view:–, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:161904355, builtAt:1971, bathrooms:-, netArea:32, metro:Марьина роща, floor:4, price:12100000, area:48.1, elevator:1 пасс., timeToMetro:7, floors:14, rooms:2, view:–, buildingType:блочный, renovation:косметический, balcony:–
itemId:162882659, builtAt:2006, bathrooms:1, netArea:45.2, metro:Строгино, floor:2, price:21500000, area:86.2, elevator:2 пасс. + 2 груз., timeToMetro:14, floors:22, rooms:2, view:двор и улица, buildingType:кирпично-монолитный, renovation:дизайнерский, balcony:нет
itemId:162107217, builtAt:-, bathrooms:1, netArea:30, metro:Бунинская аллея, floor:23, price:10450000, area:53, elevator:2 пасс. + 2 груз., timeToMetro:10, floors:24, rooms:2, view:улица, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:161695071, builtAt:1970, bathrooms:-, netArea:28.7, metro:Кунцевская, floor:1, price:7250000, area:45.2, elevator:1 пасс., timeToMetro:7, floors:9, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:нет
itemId:162906514, builtAt:2001, bathrooms:-, netArea:33, metro:Полежаевская, floor:13, price:12200000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:16, rooms:2, view:–, buildingType:панельный дом, renovation:косметический, balcony:1 лодж.
itemId:162328410, builtAt:-, bathrooms:1, netArea:31.1, metro:Новые Черемушки, floor:5, price:12200000, area:52, elevator:нет, timeToMetro:7, floors:17, rooms:2, view:–, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:161636856, builtAt:2006, bathrooms:1, netArea:31, metro:Крымская, floor:8, price:12200000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:7, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:159047793, builtAt:1959, bathrooms:1, netArea:25.7, metro:Павелецкая, floor:4, price:12200000, area:44, elevator:нет, timeToMetro:5, floors:5, rooms:2, view:двор, buildingType:блочный, renovation:евроремонт, balcony:1 балк.
itemId:157647544, builtAt:1978, bathrooms:-, netArea:37.5, metro:Семеновская, floor:7, price:12200000, area:60, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:12, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:косметический, balcony:1 лодж.
itemId:157055398, builtAt:1975, bathrooms:-, netArea:30.8, metro:Крестьянская застава, floor:11, price:12200000, area:51.6, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:18, rooms:2, view:улица, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:148713062, builtAt:-, bathrooms:1, netArea:29, metro:Киевская, floor:7, price:12200000, area:43, elevator:1 пасс., timeToMetro:7, floors:10, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159204451, builtAt:1962, bathrooms:1, netArea:26, metro:Новокузнецкая, floor:2, price:12200000, area:40, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:157785921, builtAt:-, bathrooms:-, netArea:36, metro:Щукинская, floor:13, price:12200000, area:56.4, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:25, rooms:2, view:двор, buildingType:монолитный, renovation:косметический, balcony:1 балк.
itemId:160199537, builtAt:1961, bathrooms:1, netArea:32.6, metro:Спортивная, floor:4, price:12177000, area:46, elevator:–, timeToMetro:13, floors:5, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:158163849, builtAt:1962, bathrooms:1, netArea:28.8, metro:Менделеевская, floor:6, price:12190000, area:45.1, elevator:1 пасс., timeToMetro:5, floors:8, rooms:2, view:улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:161317147, builtAt:-, bathrooms:1, netArea:33.8, metro:Нагатинская, floor:3, price:12300000, area:59, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:17, rooms:2, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:162824933, builtAt:-, bathrooms:-, netArea:27, metro:Раменки, floor:16, price:12300000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:23, rooms:2, view:двор и улица, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:154109220, builtAt:1989, bathrooms:-, netArea:34, metro:ВДНХ, floor:2, price:12300000, area:57.2, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:22, rooms:2, view:улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:162191223, builtAt:-, bathrooms:-, netArea:–, metro:Октябрьское поле, floor:9, price:12300000, area:39, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:9, rooms:2, view:двор, buildingType:вторичка, renovation:дизайнерский, balcony:–
itemId:156212286, builtAt:1985, bathrooms:-, netArea:32, metro:Раменки, floor:16, price:12300000, area:57, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:17, rooms:2, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:157594418, builtAt:-, bathrooms:-, netArea:42, metro:Речной вокзал, floor:2, price:12340000, area:74, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:23, rooms:2, view:двор и улица, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:150971495, builtAt:-, bathrooms:-, netArea:32, metro:Тропарево, floor:15, price:12300000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:2, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:162605325, builtAt:2014, bathrooms:-, netArea:30.8, metro:Молодежная, floor:15, price:12300000, area:58.3, elevator:1 пасс. + 2 груз., timeToMetro:8, floors:18, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:157301612, builtAt:-, bathrooms:1, netArea:30, metro:Новые Черемушки, floor:21, price:12400000, area:56.1, elevator:1 пасс., timeToMetro:15, floors:22, rooms:2, view:–, buildingType:панельный дом, renovation:-, balcony:1 лодж.
itemId:161416433, builtAt:2006, bathrooms:-, netArea:32, metro:Кузьминки, floor:22, price:12400000, area:57, elevator:2 пасс. + 1 груз., timeToMetro:5, floors:24, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:160063360, builtAt:2009, bathrooms:1, netArea:33, metro:Коломенская, floor:4, price:12400000, area:71, elevator:2 пасс. + 2 груз., timeToMetro:10, floors:25, rooms:2, view:двор, buildingType:панельный дом, renovation:отсутствует, balcony:1 балк.
itemId:161259714, builtAt:-, bathrooms:-, netArea:43, metro:Савеловская, floor:6, price:12399000, area:58.9, elevator:1 пасс., timeToMetro:9, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:154454970, builtAt:1957, bathrooms:-, netArea:35, metro:Курская, floor:1, price:12500000, area:54, elevator:–, timeToMetro:3, floors:5, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:159738444, builtAt:-, bathrooms:1, netArea:32, metro:Проспект Мира, floor:5, price:12500000, area:52.1, elevator:–, timeToMetro:10, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 лодж.
itemId:161532838, builtAt:1984, bathrooms:-, netArea:30, metro:Алтуфьево, floor:10, price:7600000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:8, floors:12, rooms:2, view:улица, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:152595073, builtAt:-, bathrooms:2, netArea:38, metro:Преображенская площадь, floor:10, price:22000000, area:76.6, elevator:1 пасс. + 1 груз., timeToMetro:3, floors:13, rooms:2, view:двор и улица, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:162456114, builtAt:-, bathrooms:1, netArea:36, metro:Университет, floor:7, price:15900000, area:57, elevator:1 пасс., timeToMetro:10, floors:8, rooms:2, view:двор, buildingType:сталинский, renovation:евроремонт, balcony:1 балк.
itemId:159738444, builtAt:-, bathrooms:1, netArea:32, metro:Проспект Мира, floor:5, price:12500000, area:52.1, elevator:–, timeToMetro:10, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 лодж.
itemId:156796375, builtAt:-, bathrooms:-, netArea:33, metro:Проспект Вернадского, floor:5, price:12490000, area:60, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:27, rooms:2, view:двор и улица, buildingType:монолитный, renovation:-, balcony:1 лодж.
itemId:158429517, builtAt:-, bathrooms:-, netArea:40.2, metro:Улица 1905 года, floor:1, price:12500000, area:70.1, elevator:1 пасс., timeToMetro:7, floors:6, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:160197946, builtAt:1977, bathrooms:-, netArea:31.4, metro:Новые Черемушки, floor:5, price:12500000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:14, floors:9, rooms:2, view:–, buildingType:кирпичный, renovation:евроремонт, balcony:2 лодж.
itemId:155459155, builtAt:2002, bathrooms:1, netArea:33.6, metro:Каширская, floor:6, price:12500000, area:58.5, elevator:2 пасс. + 1 груз., timeToMetro:10, floors:22, rooms:2, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:161334129, builtAt:-, bathrooms:-, netArea:33.6, metro:Сокольники, floor:4, price:12500000, area:57, elevator:1 пасс., timeToMetro:10, floors:6, rooms:2, view:двор, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:159893369, builtAt:1950, bathrooms:-, netArea:37, metro:Сокол, floor:2, price:12500000, area:60.2, elevator:1 пасс., timeToMetro:18, floors:6, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:162825295, builtAt:-, bathrooms:1, netArea:30, metro:Аэропорт, floor:8, price:12490000, area:50, elevator:1 пасс. + 1 груз., timeToMetro:11, floors:12, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:-, balcony:1 балк.
itemId:156649711, builtAt:1959, bathrooms:-, netArea:36.6, metro:Нагорная, floor:5, price:12500000, area:58.1, elevator:1 пасс., timeToMetro:20, floors:8, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:154188557, builtAt:2007, bathrooms:-, netArea:30, metro:Багратионовская, floor:23, price:12500000, area:53, elevator:4 пасс. + 3 груз., timeToMetro:5, floors:23, rooms:2, view:двор и улица, buildingType:вторичка, renovation:косметический, balcony:1 лодж.
itemId:158117451, builtAt:2000, bathrooms:-, netArea:32.2, metro:Академическая, floor:7, price:12500000, area:54.1, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:162491117, builtAt:1960, bathrooms:-, netArea:35, metro:Алексеевская, floor:3, price:12500000, area:62, elevator:–, timeToMetro:8, floors:3, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:162831754, builtAt:1960, bathrooms:-, netArea:35, metro:Сокол, floor:2, price:12500000, area:56, elevator:1 пасс., timeToMetro:2, floors:9, rooms:2, view:улица, buildingType:кирпичный, renovation:дизайнерский, balcony:–
itemId:151952863, builtAt:1951, bathrooms:-, netArea:41, metro:Сокол, floor:2, price:12500000, area:63, elevator:1 пасс., timeToMetro:10, floors:7, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:160440300, builtAt:1936, bathrooms:-, netArea:27, metro:Щукинская, floor:5, price:12500000, area:52, elevator:1 пасс., timeToMetro:2, floors:6, rooms:2, view:двор и улица, buildingType:сталинский, renovation:евроремонт, balcony:1 лодж.
itemId:159316308, builtAt:1974, bathrooms:-, netArea:32, metro:Римская, floor:3, price:12500000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:12, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:–
itemId:159374141, builtAt:1959, bathrooms:-, netArea:33.6, metro:Марьина роща, floor:3, price:12500000, area:54, elevator:1 пасс., timeToMetro:7, floors:5, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:159441793, builtAt:-, bathrooms:1, netArea:32.8, metro:Парк Культуры, floor:1, price:12500000, area:45, elevator:–, timeToMetro:7, floors:5, rooms:2, view:двор, buildingType:панельный дом, renovation:-, balcony:–
itemId:159668338, builtAt:1974, bathrooms:1, netArea:28, metro:Красные ворота, floor:13, price:12500000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:16, rooms:2, view:улица, buildingType:блочный, renovation:евроремонт, balcony:1 лодж.
itemId:157215656, builtAt:1973, bathrooms:-, netArea:35, metro:Марксистская, floor:7, price:12500000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:12, floors:12, rooms:2, view:двор, buildingType:блочный, renovation:косметический, balcony:–
itemId:162898209, builtAt:2015, bathrooms:1, netArea:45, metro:Шелепиха, floor:6, price:12500000, area:55.6, elevator:2 пасс. + 1 груз., timeToMetro:16, floors:21, rooms:2, view:улица, buildingType:монолитный, renovation:дизайнерский, balcony:1 лодж.
itemId:162315279, builtAt:-, bathrooms:1, netArea:–, metro:Люблино, floor:12, price:12500000, area:64, elevator:3 пасс. + 1 груз., timeToMetro:2, floors:16, rooms:2, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 лодж.
itemId:162127222, builtAt:1967, bathrooms:1, netArea:25, metro:Проспект Мира, floor:3, price:12500000, area:38, elevator:1 пасс., timeToMetro:7, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:162491091, builtAt:2004, bathrooms:1, netArea:30, metro:Багратионовская, floor:11, price:12500000, area:55, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:18, rooms:2, view:двор, buildingType:монолитный, renovation:евроремонт, balcony:1 лодж.
itemId:163152039, builtAt:2007, bathrooms:1, netArea:46, metro:Варшавская, floor:6, price:12500000, area:69.4, elevator:нет, timeToMetro:11, floors:23, rooms:2, view:–, buildingType:кирпично-монолитный, renovation:косметический, balcony:1 лодж.
itemId:160858937, builtAt:1966, bathrooms:-, netArea:29, metro:Нагорная, floor:5, price:7800000, area:42, elevator:нет, timeToMetro:8, floors:5, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:161237067, builtAt:-, bathrooms:-, netArea:–, metro:Бунинская аллея, floor:10, price:5900100, area:60.7, elevator:–, timeToMetro:15, floors:17, rooms:2, view:двор, buildingType:вторичка, renovation:отсутствует, balcony:1 лодж.
itemId:159933875, builtAt:1963, bathrooms:1, netArea:23, metro:Красносельская, floor:8, price:8500000, area:40, elevator:1 пасс., timeToMetro:8, floors:9, rooms:2, view:двор, buildingType:блочный, renovation:отсутствует, balcony:1 балк.
itemId:160199721, builtAt:1957, bathrooms:-, netArea:32, metro:Профсоюзная, floor:8, price:12550000, area:55, elevator:1 пасс., timeToMetro:2, floors:8, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:1 балк.
itemId:162832696, builtAt:-, bathrooms:1, netArea:34, metro:Крылатское, floor:11, price:12600000, area:54, elevator:1 пасс., timeToMetro:3, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк.
itemId:156050093, builtAt:2010, bathrooms:1, netArea:28, metro:Проспект Вернадского, floor:8, price:12600000, area:44, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:дизайнерский, balcony:1 лодж.
itemId:162893764, builtAt:1963, bathrooms:1, netArea:30, metro:Аэропорт, floor:6, price:12600000, area:50, elevator:1 пасс., timeToMetro:11, floors:6, rooms:2, view:двор и улица, buildingType:кирпичный, renovation:евроремонт, balcony:1 балк.
itemId:162624738, builtAt:-, bathrooms:-, netArea:32, metro:Крестьянская застава, floor:3, price:12600000, area:56.6, elevator:1 пасс., timeToMetro:4, floors:10, rooms:2, view:двор и улица, buildingType:сталинский, renovation:косметический, balcony:нет
itemId:162821411, builtAt:2004, bathrooms:-, netArea:–, metro:Щукинская, floor:5, price:12600000, area:51.2, elevator:1 пасс., timeToMetro:6, floors:25, rooms:2, view:двор, buildingType:монолитный, renovation:косметический, balcony:1 лодж.
itemId:157964621, builtAt:1998, bathrooms:1, netArea:35, metro:Коньково, floor:10, price:12600000, area:58, elevator:1 пасс. + 1 груз., timeToMetro:13, floors:22, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:158605238, builtAt:1957, bathrooms:-, netArea:33.3, metro:Хорошёво, floor:10, price:12600000, area:56.4, elevator:1 пасс., timeToMetro:7, floors:10, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:161887435, builtAt:1978, bathrooms:-, netArea:34, metro:Динамо, floor:4, price:12600000, area:57, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:13, rooms:2, view:двор, buildingType:панельный дом, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:158482804, builtAt:2010, bathrooms:-, netArea:38, metro:Беговая, floor:26, price:12550000, area:63, elevator:–, timeToMetro:3, floors:40, rooms:2, view:улица, buildingType:монолитный, renovation:косметический, balcony:–
itemId:161248306, builtAt:-, bathrooms:1, netArea:25, metro:Бабушкинская, floor:15, price:12660000, area:57.6, elevator:1 пасс., timeToMetro:12, floors:18, rooms:2, view:–, buildingType:монолитный, renovation:-, balcony:нет
itemId:148428885, builtAt:-, bathrooms:1, netArea:24, metro:Профсоюзная, floor:1, price:12700000, area:58, elevator:1 пасс., timeToMetro:6, floors:9, rooms:2, view:улица, buildingType:сталинский, renovation:евроремонт, balcony:–
itemId:160545872, builtAt:1984, bathrooms:-, netArea:30.5, metro:Калужская, floor:3, price:12700000, area:50.2, elevator:1 пасс. + 1 груз., timeToMetro:10, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:162956203, builtAt:1957, bathrooms:-, netArea:32.4, metro:Профсоюзная, floor:8, price:12700000, area:54, elevator:1 пасс., timeToMetro:2, floors:8, rooms:2, view:–, buildingType:кирпичный, renovation:евроремонт, balcony:–
itemId:156387093, builtAt:1975, bathrooms:1, netArea:32, metro:Аэропорт, floor:3, price:12700000, area:51, elevator:1 пасс. + 1 груз., timeToMetro:9, floors:12, rooms:2, view:двор, buildingType:кирпичный, renovation:евроремонт, balcony:1 лодж.
itemId:162967615, builtAt:2013, bathrooms:-, netArea:33, metro:Медведково, floor:8, price:12700000, area:62, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:14, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:2 лодж.
itemId:160071872, builtAt:-, bathrooms:1, netArea:31, metro:Тульская, floor:12, price:12800000, area:48, elevator:1 пасс., timeToMetro:7, floors:14, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:161707387, builtAt:2011, bathrooms:1, netArea:21, metro:Бульвар Рокоссовского, floor:17, price:12800000, area:48.8, elevator:2 пасс. + 2 груз., timeToMetro:7, floors:30, rooms:2, view:двор, buildingType:монолитный, renovation:евроремонт, balcony:нет
itemId:161482120, builtAt:1998, bathrooms:1, netArea:31.5, metro:Технопарк, floor:5, price:12800000, area:52, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:10, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:152697985, builtAt:1939, bathrooms:-, netArea:34, metro:Тимирязевская, floor:2, price:12800000, area:60, elevator:1 пасс., timeToMetro:9, floors:7, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:2 балк.
itemId:156877444, builtAt:1994, bathrooms:-, netArea:32.6, metro:Раменки, floor:9, price:12800000, area:54.2, elevator:1 пасс. + 1 груз., timeToMetro:4, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
itemId:162623315, builtAt:1980, bathrooms:-, netArea:34, metro:Строгино, floor:9, price:12800000, area:60, elevator:1 пасс. + 1 груз., timeToMetro:15, floors:16, rooms:2, view:двор и улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 лодж.
itemId:159457389, builtAt:1960, bathrooms:1, netArea:38, metro:Шаболовская, floor:2, price:12900000, area:58, elevator:1 пасс., timeToMetro:1, floors:8, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:159738020, builtAt:-, bathrooms:-, netArea:35.6, metro:Спортивная, floor:1, price:12850000, area:56.3, elevator:1 пасс., timeToMetro:7, floors:8, rooms:2, view:улица, buildingType:кирпичный, renovation:косметический, balcony:–
itemId:154080648, builtAt:1964, bathrooms:1, netArea:32, metro:Белорусская, floor:4, price:12900000, area:45, elevator:1 пасс., timeToMetro:5, floors:8, rooms:2, view:двор, buildingType:вторичка, renovation:евроремонт, balcony:1 балк.
itemId:155100921, builtAt:2014, bathrooms:1, netArea:30, metro:Фрунзенская, floor:8, price:35000000, area:65.4, elevator:1 пасс. + 1 груз., timeToMetro:-, floors:14, rooms:2, view:двор, buildingType:кирпично-монолитный, renovation:отсутствует, balcony:–
itemId:160343173, builtAt:1961, bathrooms:1, netArea:25, metro:Нагатинская, floor:2, price:5700000, area:36, elevator:1 пасс., timeToMetro:5, floors:8, rooms:2, view:двор и улица, buildingType:блочный, renovation:евроремонт, balcony:–
itemId:151568272, builtAt:1958, bathrooms:-, netArea:35, metro:Университет, floor:2, price:14000000, area:56, elevator:1 пасс., timeToMetro:10, floors:9, rooms:2, view:двор, buildingType:вторичка, renovation:косметический, balcony:–
itemId:161916494, builtAt:2012, bathrooms:-, netArea:31.9, metro:Балтийская, floor:24, price:12890000, area:60.3, elevator:1 пасс. + 2 груз., timeToMetro:12, floors:25, rooms:2, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:1 балк.
itemId:159964757, builtAt:2007, bathrooms:-, netArea:29.2, metro:Ломоносовский проспект, floor:23, price:12900000, area:55.1, elevator:1 пасс. + 1 груз., timeToMetro:5, floors:23, rooms:2, view:двор и улица, buildingType:кирпично-монолитный, renovation:косметический, balcony:1 лодж.
itemId:154664863, builtAt:1958, bathrooms:-, netArea:38, metro:Динамо, floor:4, price:12900000, area:58, elevator:–, timeToMetro:17, floors:5, rooms:2, view:–, buildingType:вторичка, renovation:косметический, balcony:1 балк.
itemId:160464720, builtAt:1985, bathrooms:-, netArea:32, metro:Крылатское, floor:7, price:12890000, area:54, elevator:1 пасс. + 1 груз., timeToMetro:6, floors:17, rooms:2, view:двор, buildingType:панельный дом, renovation:дизайнерский, balcony:1 балк.
itemId:161943084, builtAt:2010, bathrooms:-, netArea:33.5, metro:Алтуфьево, floor:17, price:12900000, area:57.4, elevator:1 пасс. + 2 груз., timeToMetro:-, floors:20, rooms:2, view:–, buildingType:вторичка, renovation:-, balcony:2 лодж.
itemId:150915504, builtAt:-, bathrooms:1, netArea:32.6, metro:Белорусская, floor:3, price:12900000, area:49.5, elevator:1 пасс., timeToMetro:8, floors:6, rooms:2, view:двор, buildingType:монолитный, renovation:отсутствует, balcony:1 балк.
itemId:162625944, builtAt:1966, bathrooms:1, netArea:30, metro:Панфиловская, floor:8, price:12900000, area:48, elevator:1 пасс., timeToMetro:9, floors:9, rooms:2, view:двор, buildingType:кирпичный, renovation:косметический, balcony:1 балк. + 1 лодж.
itemId:161358959, builtAt:2011, bathrooms:-, netArea:30.5, metro:Профсоюзная, floor:15, price:12900000, area:52, elevator:1 пасс., timeToMetro:6, floors:17, rooms:2, view:улица, buildingType:панельный дом, renovation:евроремонт, balcony:1 балк.
